UniProt_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
P11827,-0.05997667553116465,0.07655283137594283,0.04517469290058122,0.0014083877049279533,0.054176971416033434,-0.058211448566190524,0.04112094739564072,0.04640570126218452,0.15559066274554167,0.2082948242422112,0.6619862752097887,-0.3201079642585156,-0.08438100700222576,0.7420934462655341,-0.0990329623035523,0.040343754234047104,-0.08126580951904952,0.36230697820414,0.13540103765843314,-0.03449949684027636,-0.06017034065972335,-0.08660000952206875,-0.28531351043866904,0.28187778957118026,-0.43495341070443905,-0.26014147567585144,-0.2562602703806339,-0.12793086818549576,-0.021744688095379595,-0.05503940144753167,0.12208841872496215,0.13478303162723884,0.12356231256040366,0.05000788661438827,0.00898374940334437,0.3489841495667363,0.019079437518307693,0.0917387866054021,-0.03923918391174081,-0.008576832077986053,0.25037735662689997,-0.0066328991888040915,0.11251901839375397,0.05774144062723896,-0.014968639824076473,0.004486790342500137,-0.14446751988491754,0.03698306919324484,-0.07030386655329064,0.09511404947677375,0.023182856008072232,-0.2370819672129558,-0.2533088971778396,0.47443595554847945,-0.06231022742053565,-0.013881929854169223,0.09289137941062547,-0.14449480028526912,0.026963010369121194,0.010487146986567506,0.19142736314480663,-0.24672305185735904,-0.14096194451585412,0.019706509997768663,0.0343385396745437,0.02043527485162694,0.13915930195933573,-0.19087929890518462,-0.08200117439722884,0.07377209045256715,0.05368609730731143,0.12895041211640115,0.19211585900165684,-0.0034264034643490746,-0.0347332104505156,-0.0564273395650356,-0.07653068554119935,-0.1616559872027946,0.073656282729411,0.020093581851324878,0.012108252916122312,0.007263133097430433,0.2634650840336702,0.2448154785757532,0.04400019245158644,-0.1523281530537145,0.04636948437539036,-0.05127023001034004,0.10009922034717345,0.005316226743203152,0.09067667775661546,0.032517488961471094,0.009179595675497584,0.05280719354161185,0.035048144809741145,0.11228132370256072,0.04166316850971599,-0.044640486622448516,-0.202454271182217,-0.29498344333931026
O75347,-0.01731860755549135,0.06903225883279154,0.00015422166333540105,0.09924315471409713,-0.06918326080397437,-0.04424187000693113,0.06585829252616857,0.05165950996275517,0.10096394451237159,0.12686814758935147,0.1369142933617788,-0.24031372440983584,0.00017394402191264757,-0.10400505955820934,-0.02154844342289348,-0.19729929589637382,0.10370027405307627,-0.09201128544522227,0.20139718497695264,0.004788731135397276,-0.006037461368502211,-0.16592782544969317,-0.2569934227256869,0.2176926747425952,0.03993175211669646,0.0744895320781214,0.03086362187829561,-0.0038427403228042277,-0.0050008596222120335,-0.013603091892012333,0.11671952309584022,0.07441644967986717,-0.09574978644637491,0.07263070179998812,0.13440755088017445,0.001464181454327851,0.1736993949489465,0.030392518396291424,0.0063438430948369595,0.05445659131645684,-0.026382738115588417,0.049196602802019,0.03306107041206021,0.028666971497597966,0.10914249200932806,-0.028072914957039556,-0.03509498708790675,-0.03494628934149623,0.09530288642585125,-0.2593509774284747,0.12112994710668179,-0.14270223839070156,-0.011399450804511494,-0.0707487099799887,-0.05941479802595838,-0.13565966554489317,-0.04272968034598196,0.05324493959341461,-0.06739719923079393,-0.002966004172908596,0.029265931179677324,-0.10374220100204987,-0.08246466835846045,0.04115571789237512,-0.036868182119138455,0.14217731801475567,-0.11403349903872292,0.11321044177463777,-0.029286245247503374,0.046184189614763366,0.03388986429709204,0.04501256921496154,0.04706085776343572,-0.015623249528780914,0.05885420350805237,-0.1421478306148886,-0.09462000150395278,-0.044119774917087004,0.15439990926994285,0.11001769883839949,0.06443636475740265,0.04306557587384173,-0.02975627070176804,0.10729075323487973,0.05621974434980759,-0.09147239579310262,0.006177771648806662,0.006001065173798845,-0.008708985847171719,-0.008205384692958678,0.1598851350729987,0.08394356723974876,0.037834654747610906,-0.0375684109377904,-0.01846065625599521,0.002109189976747405,-0.000760425128905165,0.051007678756025875,0.05932838961197877,0.047759293735707045
P11655,0.08539140018825374,0.006617463300620508,-0.010480857868441823,-0.11192290773918567,-0.02595326544633024,0.06034604923659344,0.015863058837627814,0.0449337613792782,0.11930683754474777,0.15660440698843164,0.23044022527846295,-0.34883936633883594,0.10870305007502556,0.556753630097419,-0.0353586325575532,0.03818915519509558,-0.051117668429818686,0.12138769647219427,0.21831869773245063,-0.19320595517334108,-0.036531178822029296,-0.03126760696856053,-0.17179144988043488,0.20784735438991056,-0.30581210518723484,-0.12417533558537695,-0.063607311323005,0.07381908723113433,0.022884885787661124,0.06498018161965023,0.04020704760031593,-0.03561853032028899,0.06177494443342567,-0.146533959959763,0.2375824082290866,0.30569763507845993,0.0995022941504413,0.03801187580923053,0.1248981818552592,0.08916119983153858,0.18598174545646493,-0.1581360915581425,-0.014367322035834462,0.05086133622674309,-0.11595037941176725,0.054718489820445304,-0.08698793648122943,-0.023397522693705194,-0.29944195942003315,0.1325858666357062,-0.042251687725065684,0.03312505406710106,0.08853757511301627,0.22330784139179938,-0.06235347701921764,-0.057234801203203095,-0.010374413111946075,0.026454554860603545,-0.009722003006614102,-0.15261692696047977,0.30603022258738627,0.09787656356942039,-0.05260895422618481,0.003184231982234338,-0.01971567319825541,-0.023942218873942864,0.03900982801540941,-0.24881650738928512,-0.011337144232108382,-0.06083886288041524,0.10749481250017513,0.13060237542600123,0.21437841378323366,-0.17408035469630273,0.09162255620626128,-0.13826793112318062,0.0260475717836252,-0.02506102713872837,-0.015230279193879773,-0.053142777775566113,0.026320742215344556,0.20392187655970737,0.07673027143101277,0.1045810201562965,0.08288834700845199,-0.24895952132251242,-0.011805788772426294,-0.07281787372152299,0.046634312330403535,-0.055163900120949114,0.10236584454853231,-0.07379902199733317,0.026235404228784398,0.012556895835909396,-0.05540760919571915,0.02736901279681949,-0.00807107911996783,0.048147256951309614,0.08639611156542568,-0.37343187107847864
O95149,0.023412531924860643,-0.010045831410827285,-0.017800958533437522,0.056957796314817746,-0.03144001671683707,-0.04139852140224468,0.06703079901542112,0.0496348359920249,0.14520420920952617,0.07465874164682262,0.1615473446280023,-0.11872222913185902,-0.029932464655441193,0.056810352715910346,0.018189581557577564,0.0551945468279309,0.0739417148484906,0.06344151865298214,0.12126774992819861,-0.1512785995413788,-0.1318503043162881,-0.028177686096269503,-0.27616926163985095,0.22916644387097432,0.01717266123077672,0.0026809475326907196,-0.03615716796908718,0.011261912882862478,0.07490371095417568,-0.06726373201591927,0.04739694033819278,-0.011434723529332908,0.051452449654039875,-0.0006864667653592604,0.05117219811231617,0.04345864787915709,0.09728049244673849,0.01589831096190927,0.0023413890094915596,0.029927102708716534,0.1471543687970086,-0.00205686516824909,0.128290486538765,0.08097605760667131,0.05777072413916359,-0.026928446040115493,-0.07332899503138514,-0.003109536493496505,0.09262674020066278,-0.012385454309900823,0.1417452070940117,-0.08512139958207196,-0.09357869720116417,0.10811514373415752,-0.14882858207131744,-0.055636964886716794,-0.01899476157973614,-0.12002181249797604,-0.12309199824963062,0.025851296134240188,-0.013799124970007676,-0.14252326963028802,-0.14592780270735772,0.05027408492440126,-0.04224682534429172,-0.057089315929200635,0.021305137667687046,-0.09495358460355069,0.0008565245241854733,0.07556673405911915,0.01517108153616491,-0.015398810105878099,0.017995355381161343,0.04929303825653009,0.07536956928684928,-0.010577080017027249,-0.06512289907731761,-0.07082121415765301,0.04280746909510313,0.06989226030185836,0.027460471384397365,0.0303718792977142,0.07701710615209383,0.0054148280459535405,0.0009442797722616636,-0.07844594466686887,0.0867310555821427,-0.0480908594569232,0.02233953126673272,-0.05881345620404929,0.12477108345514858,0.012204890747326204,-0.07603913054998097,-0.112161181281559,0.007690715017592759,-0.002582635013759064,-0.00620447161589083,0.022805399327064924,0.05802714962910362,0.03972199848137383
P06132,0.08569323987120803,-0.03740758778538321,-0.06121839583016343,0.05382620556978396,0.06693457985378468,-0.017050617157513926,0.0858517518100038,-0.038568678414387804,0.028533992400131193,0.01037209182196916,-0.01211968022261577,-0.18750814301580357,0.00043177411754934624,0.004150388443683373,-0.0053436355956948565,0.08324960403526721,0.08250944107671901,-0.07414761024336927,0.12149727532232157,0.11911731369207787,-0.14789103719536875,0.017154540294841775,-0.263539403892882,0.19869301395639435,-0.11049281699869118,-0.1216677700496642,-0.14001478301824866,0.06143488736847476,0.04971942185339729,-0.09498291223897878,-0.06796662453765832,0.04857774105968632,-0.0010538108326326678,-0.033029898419639714,-0.06232777556878779,0.047103574050676826,-0.054776348734288605,-0.019783619724141072,-0.04540661306310937,-0.01563292042451054,0.07071370241194017,-0.0007944955891582506,0.14826110523044125,0.11081825922552176,-0.00301487773516704,-0.017489079141609305,-0.11975304489555652,-0.0240975102234523,-0.118579457040388,0.010066026101596886,0.12411153258332024,0.0010680106146593094,-0.11717497622621038,-0.03308812493612537,-0.04488321051516363,-0.09756998645735612,0.07883977275294395,0.20997858372944136,-0.014933125776969147,0.15032527778289995,-0.015532316526066675,-0.2035165351225658,-0.11890882969341332,0.0007075553500784468,0.041691785025286865,-0.11271086990930201,0.10805521714427728,-0.16769598076841669,0.029921025942468378,0.059977564666236535,0.03976356510774064,-0.042553482854391554,0.0774166561267681,-0.12896657073927767,-0.059528295439650006,-0.08997727082432506,-0.06587744448022796,-0.045952215831083804,0.03582222820373793,0.08019511118373937,-0.0030104632629851793,0.06481118007783612,0.0838351456724185,0.01701663503021238,-0.05548943232117877,-0.035116438106612156,-0.021678735934870734,-0.005172400226057786,0.041419559623777816,0.057458459374660945,0.14046139318287026,0.08894186161383781,0.03175513027262834,-0.09097689761453631,0.037907969830817734,-0.043473682116319814,-0.04291360880059566,0.011464378237635806,-0.04740533465951176,-0.09199020162893254
B4XT64,0.01471242053539361,0.060870095490045996,0.07713922591811606,0.09403257080616377,-0.0022164331507351187,-0.09047840319189332,0.07121662364186689,0.07441285366182636,-0.05214526033810357,-0.07092665367039051,0.22803998718710564,-0.02751447033932382,0.11793863243519508,-0.024046222199565398,0.016478122575601977,0.035298547366588946,0.002974390528064493,-0.1094233832594665,0.1519025790692237,0.09571342217821414,-0.015450177975891072,-0.13065097605994422,-0.27645568442677404,0.26716618524584007,-0.03712361115046835,0.07749855714193098,-0.008390968238956737,0.06457430382949547,0.06425797964422897,-0.17270595298322147,0.13986220770434235,-0.021673133176117586,0.013238731344439902,-0.04534082348688204,0.04585342826798663,0.0092198466197709,0.1577240873956851,0.02233313615958431,-0.1428208051633771,-0.03544992513268804,0.007536244234032707,-0.04686011205922491,0.042014672597121154,0.08209594027271706,-0.006386283249375614,-0.009758699410172766,-0.07947470749187571,-0.01828597503718,0.10423245486239886,-0.05890816347714944,0.09219533785371477,-0.07136784705753565,0.048265574530906685,-0.15333413760134174,-0.08353272274209513,-0.09977291648336094,0.0909195148682964,0.12232392672873364,-0.09575005468017446,0.09682125123940606,-0.0720025971638985,-0.050852339178025154,-0.040464400758599785,0.051806702799483594,0.06568208842507818,-0.07788433828785411,-0.1388534562158403,-0.02260333623931807,-0.049959972502907485,0.06583387539285838,0.006090373871440115,0.01583473915972834,-0.12085821562938599,-0.05933767445708448,0.0442897538103341,-0.11440737058801236,-0.1402365756132711,-0.09095193740680158,0.037731054872458356,0.14952851038428877,-0.02854243606638086,0.004206054245835558,0.08684868568436865,0.010366697744062398,0.17725806001997127,-0.03823039400894341,-0.10904943388444834,-0.03768772253348324,-0.00027553935863935546,0.05989317664475464,0.10494345775960101,-0.021368013708145048,0.16175848952821137,-0.1491275472813237,0.01616274502318593,-0.032096035453209215,0.03974049208032821,-0.023463793933014652,0.06249982697532266,0.009988206878421668
O75604,0.016456659315418305,-0.029385018759938132,0.054683176677235414,0.01252804107432764,0.004835915135954985,-0.04780742408217885,0.08629386645956535,-0.020612010176546455,0.1737873651835024,0.19968489107716714,0.11626465467079676,-0.09132138061533751,0.1269977357973811,0.26191000417004034,0.10373076532656848,0.2176604586483757,0.20060397256946536,-0.11425561302131222,0.3607435942477246,-0.05312639146734129,-0.06949927367241301,-0.030689668353759515,-0.2637413292857161,0.19060859969435862,-0.2060970225676527,-0.1488917909104636,-0.05738441851551117,0.11347796037344424,-0.05095077916328398,-0.031076621705854963,0.09053118219769488,0.03427211770053067,-0.02379791620543235,-0.02022081894146968,0.10891164282923671,0.05664208755260364,0.07585529328851884,0.08245615394377949,-0.07393520360950359,-0.03696902344021989,0.02998005114838012,0.0011653137800876818,0.03553984448875307,0.038725188474844845,0.056388588960659604,0.008824749776332002,-0.05591543373452854,-0.04807950953157438,-0.052790045779111575,0.09705322478437088,0.22183220651773655,-0.28128754279042867,0.10057960515609318,0.10324287934868356,-0.10673313092078321,-0.040016254321186454,0.05995599797471947,0.19882207044427877,-0.12441825959932,0.02247546020933664,0.025179571761395198,-0.06228479664887353,-0.0867936313643464,0.002887935139051408,0.029490746538849012,0.00010815374781442157,-0.09218084551342787,-0.15088673942749192,0.06815462398428832,0.015690669732997563,0.09166848344538792,0.051967231392825684,0.14315059254649845,0.02241327427278087,-0.020148541672624934,-0.06869084841669673,-0.09745409772062126,-0.07118270583725542,-0.0284625472792187,0.0660923465097391,-0.03165173720287722,0.08164144159903956,0.04416673662375229,-0.07410308995954779,-0.05065245377965556,-0.0025375986052517062,0.06665995067100447,-0.05752779846483767,0.003957976958362014,0.019502737703050874,0.05907925356284942,-0.05426103540113084,0.07719803671931294,-0.10931014021817007,0.03803994398149042,0.04051700668838241,0.022482355828213726,-0.05967366215538113,0.16277047444727225,0.009020148185517402
P26639,-0.03090915152951416,-0.08120644625835373,-0.03201059982094786,0.017171806578329212,0.029036506152253092,-0.0812777695914302,0.14534275701454988,-0.038155956177218626,0.1478424963159612,0.16737871482416655,0.018253441262631426,-0.14729837079766686,0.07023288980516677,0.06640596723725938,0.1316515708836825,0.07275145362434925,-0.02592746691090637,0.01187648005453116,0.25706664659151607,-0.09088789582393332,-0.07703695723261722,-0.06548415855395076,-0.16856244378622023,0.21682871945077756,-0.1210906856474719,-0.10081423513910692,0.01922551767828329,-0.05058653695325358,0.0450350202157403,-0.020019873879127285,0.022908234398101635,0.06988386612143554,0.042775889576066296,0.04627526848166313,-0.018895212078532453,0.12901853442468006,0.052950480744308505,0.05433629165221343,-0.011431302044216655,-0.011229835678389038,-0.04953633176156499,-0.06371286650539083,0.0695175112456956,-0.02480400293713214,-0.09046004778340345,0.03763890298867378,-0.12626529970791844,-0.11132272766974467,-0.039202882439742924,0.09745526253341712,0.10538205861867507,-0.15521803823985733,0.07984926795895399,-0.04505817409590713,-0.030829459585141748,-0.08671567679599561,-0.038110983536807454,-0.07280770419244703,0.06825656941609302,-0.05818926757984197,0.1486520887242246,-0.018133163455447573,-0.107332937284638,0.015376090358162148,0.016743496491906804,-0.037242270941977344,-0.07045052055477592,-0.10377986001489233,0.006057234686822202,0.010685380993816884,0.23652418752540927,-0.02797134132593307,0.014343108426418913,0.08860476609898256,-0.008097701053862238,-0.14100417227826942,-0.03996366818362534,-0.0686250157720812,-0.014078394694050984,0.16223837189959178,0.02492728155479408,0.0659936085227767,0.06357025922184614,0.0445974350744849,-0.047205472283565524,-0.10200436089774255,-0.010574063100964967,-0.024766334728887816,-0.03924848801645862,-0.04752665771761211,0.14250181182188504,-0.03272978616937743,0.03632602343061222,0.007759318691956114,0.0036737712692843706,-0.024683440283426866,-0.01957452770327037,-0.038259848501204556,0.12580997031969593,-0.11804959827511873
P12425,0.0028465214266838457,-0.07474559522132246,0.07623897043357965,0.08688496920399502,-0.061437629494106555,-0.06486801462812843,0.13317955713651028,-0.0034106744499120514,0.10254157796716844,0.21170153511508003,-0.10653194939697719,-0.05035677709767689,0.1015956646116095,0.05815097377950387,-0.009909757936120225,0.0680954774180526,-0.06122664718814624,-0.039792267287350795,0.11706296867408822,0.021618198874795786,0.014488221150612626,-0.08807476644935251,-0.21181894296377243,0.21118850175310683,-0.05509023269678973,-0.029012205529518567,-0.0035236744587408752,0.05784335034951223,0.0343243348944055,-0.10816050475388456,0.09245084031516543,-0.015227168935416853,-0.005287165140915655,-0.010565761700738113,-0.04126729325753617,0.03240536181577461,0.02646835413456209,0.02235205680209988,-0.028057939123437688,-0.03833747996678905,-0.14852084055085857,0.048846500059667036,0.09456097107130515,-0.028355455698392533,0.089688360957628,-0.02531520479080033,-0.08734569999215573,-0.0187018788936531,0.08401783932714646,0.06682689251564562,0.032932061969519165,-0.09717154990756642,0.11959335396511135,-0.018911894583717486,-0.06562729712985131,-0.09306475625217694,0.09539692271866962,0.06805341496216363,-0.0059761598252357166,0.011004851615455757,-0.0954551551372256,-0.018564195565809027,-0.09245224771427231,-0.009480128082949806,0.09265064771435344,-0.054521206422244034,-0.006893113463753258,-0.13265842065908487,-0.011385564795674954,0.014073895962689438,0.05477012015112416,0.035988896533358704,-0.020147812669894502,-0.07591930441418376,-0.07469897560754536,-0.11726518399704806,-0.083940322450171,-0.09600188770064513,0.07991427328894334,-0.00926673132764472,0.12027443642783228,0.05281713073071802,0.0646332800401121,0.07422589068746215,-0.08725878600464007,0.031678535885867345,0.03829971806912804,-0.045441271524243786,0.06676113625080492,0.026253845737369646,0.051270783962932866,0.036731096429527064,0.08605915549292545,-0.05671685420077736,-0.007937032525626667,0.055783667160561747,0.015132461897699574,-0.03769235048946659,0.10661618720366843,0.06394886874940538
O76095,0.017819255902161518,0.05425967285751255,0.037805071784142844,0.07109305371598838,-0.011747662074849986,-0.030270317587947154,0.08495042970539193,0.05314476339831538,0.14313810999996857,0.05596264857433283,0.14903410306605963,-0.05221897155568023,0.01946308438937353,0.04182144156825307,0.18402358478825043,0.0901772792156186,0.15356309735593252,-0.0734443354314139,0.1828984077988905,-0.029114867115963415,-0.0353206769963744,0.004504658356261935,-0.14295493498762854,0.1940841485565909,-0.10301506066578198,-0.046622563826887495,-0.06395087452162192,0.05993641922450183,-0.03270150054532267,0.02410440289655452,0.04600266529219517,0.04043743263087872,0.014142270408140964,-0.014528180132968534,0.06040150801480654,0.03270802762251593,0.011919464627156193,-0.007715074057866436,0.05803190320259895,-0.08811336975886604,0.15618514133454997,0.04957591536383889,0.020880184822318494,0.025962617224541566,0.023220345913828155,0.0169090058377626,-0.003727402212810208,0.02595253063543436,0.12311513368450586,-0.028052230261534545,0.09125124165971993,-0.07308142148292421,-0.04403053309559764,0.2083920229257504,-0.08450527177369703,-0.06482229480883961,-0.0015524886660974197,0.08163365362018232,-0.09165555683033855,0.09589338762658464,-0.06769226028658863,-0.03074645800341915,-0.037422727650419096,-0.05200131679892511,0.018135688064543055,-0.045027579368820694,-0.10047821091154421,-0.05754873679616261,-0.05402014918289634,0.08868740756411056,-0.011417565615284047,-0.022595952530512536,-0.018292402837151747,0.06007343584133731,0.07795548683727138,-0.0998862280252934,-0.10296981248312315,-0.06569997375290368,0.09663510990248161,0.03127525384913407,-0.0008000061445933883,0.1004355610664738,0.04848272725592018,-0.06044033972909198,0.02898442305986856,-0.0820819209351422,0.06899010112420122,-0.08295766477939634,-0.06296847025267951,-0.01096932571456629,-0.017544927816622407,-0.01581013428022625,0.02335120028628454,-0.0658234073861893,-0.0058398731166044125,-0.02918110520848736,0.0162822193776282,0.0818352525643938,0.06887466891847412,-0.031056043144604514
